title,harga,lokasi,tanggal,terjangkau_internet,dibangun,carport,pemandangan,kondisi_properti,konsep_dan_gaya_rumah,listrik,sumber_air,lantai,kamar_mandi,material_lantai,kamar_pembantu,hadap,direnovasi,sertifikat,material_bangunan,lebar_jalan,perabotan,kamar_tidur,luas_bangunan,dapur,ruang_tamu,ruang_makan,hook,garasi,kamar_mandi_pembantu,luas_tanah,kitchen_set,tempat_jemuran,tempat_laundry,one_gate_system,keamanan,kompor,jalur_telepon,keamanan_24_jam,taman,pemanas_air,mesin_cuci,kulkas,masjid,kolam_renang,ac,cctv,wastafel,playground,akses_parkir,kolam_ikan,ac.1,tipe
Rumah Dijual Murah di Denpasar | Rumah123,900000000,Denpasar,2024-06-13,False,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,3500,Sumur Bor,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,2.0,87,0,False,False,False,0,False,101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah 2 Lantai Minimalis Modern Hadap Barat di Denpasar Bali | Rumah123,900000000,Denpasar,2024-06-13,True,2022.0,1,Perkotaan,Bagus,Minimalis Modern,2200,PAM atau PDAM,2.0,2.0,Keramik,False,Barat,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,92,1,True,True,False,1,False,65,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,rumah
RUMAH MINIMALIS DI DAERAH PEMOGAN DENPASAR | Rumah123,900000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,120,0,False,False,False,0,False,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
"Rumah di Goa Gong Jimbaran,70 Mtr Dari Jln Raya,dkt Kampus Unud | Rumah123",900000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,1.0,80,1,True,True,True,0,False,150,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Murah Strategis di Perumahan Jimbaran | Rumah123,900000000,Badung,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis,2200,Sumur Bor,1.0,1.0,Keramik,False,Timur,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,45,1,True,True,False,0,False,100,False,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,rumah
Rumah di Jalan dalung permai Badung Bali 2 Lantai SHM Bagus Barat | Rumah123,900000000,Badung,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis,2200,Sumur Pompa,2.0,2.0,Granit,False,Barat,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,60,1,True,True,True,1,False,75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,rumah
Di Jual Rumah Pribadi Siap Huni Kondisi Bagus Di Ungasan Jimbaran Bali | Rumah123,900000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,2.0,65,0,False,False,False,1,False,95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
RUMAH MINIMALIS SIAP HUNI 5 MENIT KE KLUB JIMBARAN | Rumah123,900000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,2.0,36,0,False,False,False,0,False,101,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,rumah
RUMAH MURAH LUAS 1 ARE DI DALAM CLUSTER ONE GATE SYSTEM DI MUMBUL | Rumah123,918000000,Badung,2024-06-04,True,2022.0,1,Pemukiman Warga,Baru,Minimalis,5500,Sumur Bor,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Unfurnished,2.0,36,1,True,True,False,0,False,100,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah di Mumbul Nusa Dua Badung Dengan Lingkungan Nyaman | Rumah123,918000000,Badung,2024-06-07,False,2022.0,0,Pemukiman Warga,Baru,Minimalis Modern,5500,PAM atau PDAM,1.0,1.0,Keramik,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,36,1,False,False,False,0,False,100,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,rumah
Rumah Minimalis Modern Dekat Kampus UNUD Jimbaran | Rumah123,918000000,Badung,2024-06-13,False,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,36,1,False,False,False,0,False,100,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Baru Minimalis Type 36 Dengan One Gate System di Nusa Dua | Rumah123,918000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,36,0,False,False,False,0,False,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Dijual Rumah Murah Di Nusa Dua Kawasan Pariwisata di Pulau Bali | Rumah123,918000000,Badung,2024-06-13,True,2022.0,1,Perkotaan,Baru,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,36,1,True,True,False,1,False,100,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,rumah
RUMAH MINIMALIS SIAP HUNI DI PADONAN DEKAT CANGGU | Rumah123,920000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,62,0,False,False,False,0,False,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah 900juta di Kerobokan Lokasi strategis dekat ke Denpasar dan Seminyak | Rumah123,920000000,Badung,2024-06-13,False,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,60,0,False,False,False,1,False,113,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah 3 lantai dekat kawasan kuliner | Rumah123,920000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,4.0,60,0,False,False,False,0,False,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Minimalis Siap Huni Di Sidakarya Denpasar Selatan | Rumah123,925000000,Denpasar,2024-03-14,True,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,1300,Sumur Bor,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,40,1,False,False,True,0,False,70,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Baru Selesai Di Bangun Sawangan Nusa Dua | Rumah123,925000000,Badung,2024-05-31,True,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,2.0,70,1,True,True,False,0,False,100,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,rumah
Rumah Minimalis Semi Furnish di Kori Taman Griya Jimbaran | Rumah123,925000000,Badung,2024-04-29,False,2022.0,0,Perkotaan,Bagus,Minimalis Modern,2200,Sumur Bor,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,2.0,50,1,True,True,False,0,False,81,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
"Rumah 2 Lantai Minimalis Terawat Dekat Rs Sanglah Denpasar, Bali | Rumah123",925000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis,2200,PAM atau PDAM,2.0,2.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,2.0,100,1,True,True,False,0,False,66,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,rumah
Dijual Rumah Lantai 1 Puri Gading Jimbaran | Rumah123,925000000,Badung,2024-06-13,True,2022.0,0,Pemukiman Warga,Bagus,Minimalis,1300,Sumur Bor,1.0,2.0,Keramik,False,Timur,2022.0,SHM - Sertifikat Hak Milik,Bata Merah,2 Mobil,Unfurnished,2.0,75,1,True,True,False,1,False,108,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
"Rumah di Kori Nuansa Taman Griya Jimbaran,dkt Club Jimbaran | Rumah123",950000000,Badung,2024-06-13,True,2022.0,0,Perkotaan,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,60,1,True,True,False,0,False,120,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Murah Rumah Besar 3 Kamar Tidur Pinggir Jalan Lovina | Rumah123,950000000,Buleleng,2024-02-11,True,2022.0,1,Pegunungan,Butuh Renovasi,Minimalis,1300,Sumur Bor,1.0,1.0,Keramik,False,Barat Daya,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Unfurnished,3.0,100,1,True,True,False,1,False,300,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Baru gress di puputan Denpasar barat | Rumah123,950000000,Denpasar,2024-06-14,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,60,0,False,False,False,0,False,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah kawasan elit pemogan Denpasar Bali | Rumah123,950000000,Denpasar,2024-06-14,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,54,1,True,True,False,1,False,100,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,rumah
"RUMAH 3 LANTAI HOKKY, EKONOMIS di JIMBARAN Badung Bali | Rumah123",950000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,1.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,270,0,False,False,False,0,False,90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
"Rumah Minimalis Shm di JL GUNUNG SOPUTAN, Denpasar Barat | Rumah123",950000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,2200,Sumur Bor,1.0,1.0,Keramik,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Furnished,2.0,40,1,True,True,False,1,False,58,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Lokasi Strategis di Jimbaran | Rumah123,950000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,50,0,False,False,False,0,False,100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Minimalis 2 Lantai Jalan Palapa Denpasar Selatan | Rumah123,950000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,2200,Sumur Bor,2.0,2.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,2.0,57,1,True,True,False,1,False,53,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,rumah
"Rumah 100m2 Murah Di di Pemogan, Pemogan | Rumah123",950000000,Denpasar,2024-06-13,True,2022.0,1,Pemukiman Warga,Bagus,Minimalis,1300,Sumur Bor,1.0,2.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Unfurnished,2.0,90,1,True,True,False,1,False,105,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,rumah
Rumah Sederhana di Denpasar Murah | Rumah123,950000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,1300,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,90,0,False,False,False,0,False,105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah akses jalan 6 meter view sawah super strategis dekat pintu tol dan bandara | Rumah123,950000000,Denpasar,2024-06-13,False,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,2200,PAM atau PDAM,2.0,2.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,100,0,False,False,False,1,False,60,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,rumah
Rumah Minimalis 3 BR located in Jimbaran | Rumah123,950000000,Badung,2024-06-13,False,2022.0,1,Pemukiman Warga,Bagus,Minimalis Modern,3500,PAM atau PDAM,1.0,2.0,Granit,False,Utara,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,4.0,85,0,False,False,False,0,False,105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Hot List Di Jual Rumah Kawasan Elite Lokasi Mekar Pemogan Denpasar Selatan | Rumah123,950000000,Denpasar,2024-06-17,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,54,1,True,True,False,0,False,100,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
"Rumah Bagus Area Pemogan Jalan Mekar, Denpasar | Rumah123",950000000,Denpasar,2024-06-17,True,2022.0,0,Pemukiman Warga,Bagus,Minimalis,1300,PAM atau PDAM,1.0,1.0,Keramik,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Semi Furnished,2.0,54,0,True,True,False,1,False,100,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,rumah
Murah Rumah Besar 3 Kamar Tidur Pinggir Jalan Lovina | Rumah123,950000000,Buleleng,2024-02-11,True,2022.0,1,Pegunungan,Butuh Renovasi,Minimalis,1300,Sumur Bor,1.0,1.0,Keramik,False,Barat Daya,2022.0,SHM - Sertifikat Hak Milik,Batako,1 Mobil,Unfurnished,3.0,100,1,True,True,False,1,False,300,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
RUMAH 3 KAMAR LINGKUNGAN TENANG DI JALAN AHMAD YANI DENPASAR | Rumah123,950000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,82,0,False,False,False,0,False,68,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Modern Minimalis 2 Lantai Denpasar Utara | Rumah123,950000000,Denpasar,2024-06-13,True,2022.0,0,Pemukiman Warga,Baru,Modern,2200,Sumur Bor,2.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Beton,2 Mobil,Unfurnished,2.0,81,1,True,True,False,0,False,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,rumah
"Rumah tinggal 1 lantai siap Huni area Denpasar Timur akses jalan lebar dekat ke Mall,RS, Sekolah ,Pasar tradisional dan Jalan Raya Gatsu | Rumah123",950000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,100,0,False,False,False,0,False,126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah minimalis modern full furnish di Jalan gunung soputan denpasar barat dg mahendradata imam bonjol teuku umar kunti sunset road | Rumah123,950000000,Denpasar,2024-06-13,True,2022.0,0,Perkotaan,Bagus,Minimalis Modern,5500,Sumur Bor,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,"Beton, Bata Merah",2 Mobil,Furnished,2.0,40,1,True,True,False,1,False,58,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,rumah
RUMAH 2 LANTAI DIDENPASAR BARAT | Rumah123,950000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,2200,PAM atau PDAM,1.0,2.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,70,0,False,False,False,0,False,84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah Dijual dekat kampus unud Jimbaran | Rumah123,950000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,53,0,False,False,False,0,False,72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Dijual rumah lokasi buana kubu padang sambian | Rumah123,950000000,Denpasar,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,5500,PAM atau PDAM,3.0,3.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,2.0,120,1,True,True,False,0,False,100,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
RUMAH MINIMALIS MODERN LOKASI STRATEGIS JIMBARAN 2 KT-1 KM-50 m2 | Rumah123,950000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,2.0,45,0,False,False,False,0,False,81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
DIJUAL RUMAH MODERN MINIMALIS | Rumah123,950000000,Badung,2024-06-13,True,2022.0,0,Pemukiman Warga,Bagus,Minimalis,1300,PAM atau PDAM,1.0,1.0,Granit,False,Barat,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Semi Furnished,2.0,72,1,True,True,False,0,False,72,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rumah
Rumah murah di Panjer Denpasar Selatan dekat Renon | Rumah123,975000000,Denpasar,2024-06-13,False,2022.0,1,Pemukiman Warga,Baru,Minimalis Modern,5500,PAM atau PDAM,1.0,2.0,Keramik,False,Selatan,2022.0,SHM - Sertifikat Hak Milik,Batako,2 Mobil,Unfurnished,3.0,60,0,False,False,False,0,False,60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,rumah
"RUMAH MINIMALIS MODERN SIAP HUNI DI DALUNG, KUTA UTARA | Rumah123",975000000,Badung,2024-06-13,False,2022.0,0,Pemukiman Warga,Bagus,Minimalis Modern,1300,PAM atau PDAM,1.0,1.0,Granit,False,Selatan,2022.0,HGB - Hak Guna Bangunan,Batako,2 Mobil,Unfurnished,3.0,90,0,False,False,False,0,False,90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rumah
