price,location,bedroom,bathroom,carport,build_area,land_area,type
1570000000,Denpasar,3,3,0,140,100,villa
1600000000,Denpasar,4,3,1,140,100,rumah
1950000000,Denpasar,3,4,1,140,100,villa
2250000000,Badung,2,2,1,140,100,rumah
2800000000,Denpasar,3,3,1,140,100,villa
2800000000,Denpasar,3,3,1,140,100,villa
2800000000,Denpasar,3,3,1,140,100,villa
2800000000,Denpasar,3,3,0,140,100,villa
2890000000,Denpasar,3,3,0,140,100,rumah
3850000000,Badung,2,2,0,140,108,villa
3850000000,Badung,2,3,0,140,108,villa
3850000000,Badung,2,2,0,140,108,villa
3850000000,Badung,2,3,0,140,108,villa
3850000000,Badung,2,3,0,140,108,villa
3850000000,Badung,2,3,0,140,108,villa
3850000000,Badung,2,2,1,140,108,rumah
3850000000,Badung,2,2,1,140,108,villa
3850000000,Badung,2,3,0,140,108,villa
3850000000,Badung,2,2,1,140,108,villa
3850000000,Badung,2,2,1,140,108,villa
3000000000,Badung,2,3,1,140,109,villa
3000000000,Badung,2,3,1,140,109,villa
1000000000,Badung,3,3,1,140,110,rumah
1050000000,Badung,3,3,1,140,110,rumah
1850000000,Badung,2,3,0,140,116,villa
2480000000,Badung,3,3,0,140,118,villa
2600000000,Denpasar,3,2,1,140,118,rumah
1300000000,Denpasar,4,3,0,140,120,rumah
3200000000,Badung,2,2,2,140,120,rumah
3200000000,Badung,2,2,1,140,120,villa
6000000000,Badung,3,4,1,140,120,villa
1600000000,Badung,4,3,0,140,125,villa
3750000000,Gianyar,2,2,0,140,125,villa
3600000000,Denpasar,4,4,0,140,128,rumah
4050000000,Denpasar,3,3,0,140,128,villa
4179999999,Denpasar,3,3,0,140,128,rumah
2900000000,Badung,3,3,0,140,130,villa
2400000000,Denpasar,3,4,0,140,133,rumah
1200000000,Tabanan,2,2,1,140,134,villa
1290000000,Tabanan,2,2,1,140,134,villa
1300000000,Tabanan,2,2,0,140,134,villa
3500000000,Badung,2,2,0,140,135,villa
1600000000,Denpasar,3,1,0,140,140,rumah
1600000000,Denpasar,3,1,0,140,140,rumah
1650000000,Badung,3,2,0,140,140,villa
4800000000,Badung,2,2,0,140,140,villa
2200000000,Badung,4,2,1,140,150,rumah
2900000000,Gianyar,2,2,1,140,150,villa
1400000000,Denpasar,4,3,1,140,160,rumah
3150000000,Badung,4,4,1,140,172,villa
3900000000,Badung,2,2,0,140,188,villa
2200000000,Badung,3,3,1,140,200,villa
2200000000,Badung,3,3,0,140,200,villa
2700000000,Badung,2,3,0,140,200,villa
3000000000,Badung,3,3,0,140,200,villa
3850000000,Badung,3,4,1,140,200,villa
4500000000,Gianyar,2,2,0,140,200,villa
3000000000,Badung,4,4,0,140,230,villa
3670000000,Badung,2,2,1,140,240,villa
2900000000,Buleleng,3,3,0,140,260,villa
3000000000,Denpasar,3,3,0,140,275,rumah
275000000,Gianyar,2,2,1,140,300,villa
2700000000,Klungkung,4,4,0,140,350,rumah
1970000000,Badung,2,2,0,141,104,villa
1970000000,Badung,2,2,1,141,104,villa
1970000000,Badung,2,2,0,141,104,villa
2100000000,Badung,2,2,1,141,104,villa
2100000000,Badung,2,2,1,141,104,villa
2170000000,Badung,2,2,0,141,104,villa
1200000000,Denpasar,2,2,0,142,108,rumah
6000000000,Badung,3,4,1,142,120,villa
3630000000,Badung,3,3,0,142,135,villa
3900000000,Badung,3,3,0,142,150,villa
4320000000,Badung,2,3,0,142,175,villa
2800000000,Badung,3,4,1,143,114,rumah
2800000000,Badung,3,4,1,143,114,villa
2860000000,Badung,2,3,1,143,114,villa
2860000000,Badung,3,3,0,143,114,villa
2860000000,Badung,3,4,1,143,114,villa
3830000000,Badung,3,3,0,143,142,villa
2550000000,Denpasar,3,3,1,143,158,rumah
2700000000,Badung,3,3,0,143,160,villa
5800000000,Badung,3,3,0,144,120,villa
4190000000,Badung,3,3,0,144,138,villa
3000000000,Badung,2,4,0,144,200,villa
2800000000,Badung,1,1,0,145,65,villa
1600000000,Denpasar,3,3,0,145,101,rumah
3000000000,Badung,2,3,0,145,102,villa
1500000000,Denpasar,3,3,0,145,110,rumah
1950000000,Denpasar,3,2,1,145,113,rumah
2800000000,Denpasar,3,3,0,145,128,rumah
3750000000,Badung,2,2,0,145,140,villa
1500000000,Badung,4,2,1,145,150,rumah
1700000000,Denpasar,3,2,2,145,150,rumah
1700000000,Denpasar,3,2,2,145,150,rumah
3360000000,Badung,3,3,2,145,150,villa
2300000000,Gianyar,4,2,0,145,160,villa
3990000000,Badung,3,3,2,145,161,villa
7100000000,Badung,3,2,0,145,175,villa
7200000000,Badung,3,2,0,145,175,villa
7200000000,Badung,3,2,1,145,175,villa
7200000000,Badung,3,2,0,145,175,villa
2700000000,Denpasar,3,3,1,146,141,rumah
1800000000,Denpasar,4,3,0,146,275,rumah
1800000000,Denpasar,3,2,0,147,100,rumah
2900000000,Buleleng,3,3,0,147,316,villa
2900000000,Buleleng,3,3,0,147,316,villa
4500000000,Badung,2,2,1,148,98,villa
4500000000,Badung,2,2,1,148,98,villa
2590000000,Tabanan,3,3,1,148,100,villa
2590000000,Tabanan,3,3,0,148,100,villa
2590000000,Tabanan,3,3,1,148,100,villa
2590000000,Tabanan,3,3,1,148,101,villa
650000000,Denpasar,2,3,1,148,105,villa
1900000000,Denpasar,2,3,1,148,105,villa
2290000000,Badung,3,4,1,148,113,villa
2300000000,Badung,3,3,1,148,113,villa
2700000000,Denpasar,3,3,1,148,118,rumah
1900000000,Badung,3,4,0,148,120,rumah
2700000000,Denpasar,4,4,0,148,128,rumah
4510000000,Badung,2,2,0,148,150,villa
2750000000,Denpasar,2,2,0,148,187,villa
2800000000,Badung,2,3,1,148,200,villa
2800000000,Badung,2,3,1,149,100,rumah
2800000000,Badung,2,2,1,149,100,villa
2880000000,Badung,2,3,1,149,100,villa
5000000000,Badung,2,2,1,149,120,villa
2200000000,Badung,4,2,0,149,150,rumah
1790000000,Denpasar,2,2,0,149,159,rumah
2900000000,Badung,2,2,0,150,70,villa
2900000000,Badung,2,2,0,150,70,villa
2900000000,Badung,2,2,0,150,70,villa
3200000000,Badung,2,2,0,150,70,villa
1200000000,Badung,3,2,1,150,79,rumah
2000000000,Badung,3,2,1,150,91,villa
1000000000,Denpasar,3,3,0,150,95,rumah
1600000000,Denpasar,3,2,0,150,95,rumah
790000000,Denpasar,3,1,1,150,100,rumah
1150000000,Denpasar,3,3,0,150,100,rumah
1400000000,Denpasar,3,4,0,150,100,rumah
1400000000,Denpasar,2,3,0,150,100,rumah
1600000000,Gianyar,2,1,0,150,100,villa
1650000000,Denpasar,3,2,0,150,100,rumah
1700000000,Denpasar,3,3,1,150,100,rumah
1700000000,Denpasar,3,3,1,150,100,rumah
1700000000,Denpasar,3,3,0,150,100,rumah
1750000000,Badung,2,2,0,150,100,villa
1750000000,Badung,3,3,1,150,100,rumah
1850000000,Badung,2,3,0,150,100,rumah
1900000000,Badung,3,3,0,150,100,rumah
2000000000,Denpasar,4,3,0,150,100,rumah
2400000000,Denpasar,4,3,0,150,100,rumah
2400000000,Denpasar,4,3,0,150,100,rumah
2500000000,Denpasar,3,4,1,150,100,villa
2500000000,Badung,3,3,0,150,100,villa
2500000000,Denpasar,3,4,1,150,100,rumah
2500000000,Denpasar,3,4,0,150,100,villa
2500000000,Denpasar,3,3,0,150,100,rumah
2500000000,Denpasar,3,4,0,150,100,villa
2700000000,Badung,3,3,1,150,100,villa
2700000000,Denpasar,3,4,0,150,100,villa
2880000000,Badung,3,2,0,150,100,villa
2880000000,Badung,2,3,1,150,100,villa
2900000000,Badung,3,3,0,150,100,rumah
2900000000,Badung,3,3,1,150,100,villa
3000000000,Badung,3,3,1,150,100,rumah
4500000000,Badung,2,2,0,150,100,villa
1500000000,Badung,3,2,0,150,102,rumah
1800000000,Badung,2,3,1,150,105,villa
1800000000,Badung,2,3,1,150,105,villa
1300000000,Denpasar,2,2,0,150,110,rumah
1300000000,Badung,2,2,0,150,110,rumah
1600000000,Gianyar,2,1,0,150,110,rumah
2600000000,Badung,3,4,0,150,110,villa
2600000000,Badung,3,4,0,150,110,villa
2300000000,Denpasar,3,3,0,150,113,rumah
3000000000,Denpasar,3,3,1,150,117,villa
1200000000,Badung,3,2,1,150,120,rumah
1700000000,Badung,4,3,0,150,120,villa
1700000000,Badung,3,3,0,150,120,rumah
1700000000,Badung,4,3,0,150,120,villa
1700000000,Badung,4,3,1,150,120,rumah
1700000000,Badung,4,3,0,150,120,rumah
2100000000,Badung,3,3,1,150,120,villa
2200000000,Badung,3,3,1,150,120,rumah
2300000000,Denpasar,3,2,0,150,120,rumah
2500000000,Badung,3,3,0,150,120,rumah
2800000000,Badung,2,1,0,150,120,villa
5100000000,Badung,2,3,2,150,120,villa
5100000000,Badung,2,3,1,150,120,villa
5500000000,Badung,2,3,0,150,120,villa
5700000000,Badung,2,3,1,150,120,villa
5700000000,Badung,2,3,0,150,120,villa
3200000000,Badung,2,2,0,150,121,rumah
1400000000,Badung,4,4,0,150,125,rumah
2600000000,Badung,3,3,0,150,125,rumah
2600000000,Badung,3,3,0,150,125,rumah
2600000000,Badung,3,3,0,150,125,villa
4300000000,Denpasar,3,3,0,150,125,rumah
4300000000,Denpasar,3,3,1,150,125,rumah
4300000000,Denpasar,3,3,2,150,125,rumah
4500000000,Denpasar,3,3,2,150,125,rumah
2800000000,Badung,3,3,1,150,126,rumah
2900000000,Badung,3,3,1,150,126,rumah
3500000000,Denpasar,3,3,0,150,127,rumah
3500000000,Denpasar,3,3,1,150,127,villa
3500000000,Denpasar,3,3,1,150,127,villa
1800000000,Denpasar,3,3,0,150,128,rumah
1800000000,Denpasar,2,2,0,150,128,rumah
2900000000,Denpasar,4,3,0,150,128,rumah
3200000000,Denpasar,4,3,0,150,128,rumah
3200000000,Denpasar,4,3,0,150,128,rumah
3700000000,Badung,3,3,0,150,128,villa
1700000000,Denpasar,3,3,0,150,129,rumah
1500000000,Denpasar,3,2,1,150,130,rumah
2000000000,Denpasar,3,3,0,150,130,rumah
2400000000,Badung,3,3,1,150,134,rumah
2400000000,Badung,4,3,0,150,135,rumah
3500000000,Badung,3,2,0,150,135,villa
1800000000,Badung,3,4,0,150,138,rumah
2800000000,Gianyar,2,2,1,150,140,villa
2800000000,Badung,2,3,0,150,140,villa
2850000000,Badung,2,3,0,150,140,rumah
2380000000,Badung,3,3,0,150,142,rumah
3200000000,Denpasar,3,3,0,150,144,rumah
1500000000,Denpasar,4,2,0,150,150,rumah
1600000000,Denpasar,4,3,1,150,150,rumah
1800000000,Badung,2,3,0,150,150,villa
2000000000,Denpasar,3,3,1,150,150,rumah
2590000000,Badung,3,3,1,150,150,rumah
2600000000,Denpasar,4,3,0,150,150,rumah
3800000000,Badung,3,3,1,150,150,villa
3900000000,Badung,3,3,1,150,150,villa
4000000000,Badung,3,3,0,150,150,villa
4800000000,Denpasar,3,2,0,150,150,rumah
4800000000,Denpasar,3,2,1,150,150,villa
5860000000,Badung,2,2,0,150,150,villa
2800000000,Badung,2,2,0,150,155,rumah
1250000000,Denpasar,4,3,0,150,163,rumah
4800000000,Badung,2,2,1,150,167,villa
4800000000,Badung,2,2,0,150,167,rumah
5600000000,Badung,2,2,0,150,167,villa
2700000000,Badung,3,3,0,150,169,villa
1350000000,Denpasar,2,2,0,150,170,rumah
3500000000,Badung,4,4,1,150,172,villa
3500000000,Badung,4,4,0,150,172,villa
1230000000,Denpasar,4,2,0,150,173,rumah
1300000000,Badung,4,4,0,150,175,rumah
1400000000,Badung,4,4,0,150,175,rumah
3000000000,Badung,3,4,1,150,175,villa
3000000000,Badung,3,4,1,150,175,villa
4800000000,Badung,2,3,0,150,175,villa
3300000000,Badung,2,2,1,150,178,villa
1400000000,Badung,4,4,1,150,180,rumah
1800000000,Badung,3,3,1,150,180,rumah
1800000000,Badung,3,3,0,150,180,rumah
1990000000,Gianyar,2,2,0,150,180,villa
2400000000,Denpasar,4,4,0,150,182,rumah
2800000000,Badung,2,2,1,150,182,rumah
1300000000,Denpasar,2,3,0,150,186,villa
4500000000,Badung,2,2,0,150,188,villa
625000000,Tabanan,3,1,1,150,200,rumah
750000000,Denpasar,4,2,1,150,200,rumah
1100000000,Denpasar,3,2,0,150,200,rumah
1300000000,Denpasar,3,3,0,150,200,rumah
1350000000,Denpasar,4,2,1,150,200,rumah
1400000000,Tabanan,4,2,0,150,200,villa
1500000000,Denpasar,4,2,0,150,200,rumah
1600000000,Badung,2,3,1,150,200,rumah
1700000000,Badung,4,3,1,150,200,rumah
2000000000,Denpasar,4,3,1,150,200,rumah
2300000000,Buleleng,2,2,1,150,200,villa
2300000000,Buleleng,2,2,1,150,200,villa
2300000000,Denpasar,3,2,0,150,200,rumah
2400000000,Gianyar,2,2,0,150,200,villa
2450000000,Badung,3,2,1,150,200,rumah
2500000000,Denpasar,4,2,0,150,200,rumah
2500000000,Denpasar,2,2,0,150,200,villa
2500000000,Denpasar,3,3,1,150,200,villa
2500000000,Badung,4,2,1,150,200,rumah
2500000000,Denpasar,3,3,0,150,200,villa
2850000000,Badung,4,4,0,150,200,villa
2900000000,Badung,2,2,0,150,200,villa
2980000000,Badung,2,2,0,150,200,villa
3190000000,Denpasar,2,3,1,150,200,villa
3200000000,Gianyar,3,3,1,150,200,villa
3200000000,Gianyar,3,3,1,150,200,villa
3200000000,Gianyar,3,3,0,150,200,villa
3400000000,Denpasar,3,2,0,150,200,rumah
3500000000,Badung,2,2,2,150,200,villa
3500000000,Badung,2,2,1,150,200,villa
3500000000,Badung,2,2,0,150,200,villa
3500000000,Badung,2,2,1,150,200,villa
3500000000,Badung,2,2,1,150,200,villa
3500000000,Badung,2,2,0,150,200,villa
3500000000,Badung,2,2,2,150,200,villa
3700000000,Badung,3,2,0,150,200,villa
3700000000,Badung,2,2,0,150,200,villa
3700000000,Badung,2,2,0,150,200,villa
4300000000,Badung,3,2,1,150,200,rumah
5000000000,Badung,2,3,0,150,200,villa
5000000000,Badung,3,3,0,150,200,villa
5280000000,Badung,3,3,1,150,200,villa
5500000000,Badung,4,4,0,150,200,villa
5500000000,Badung,3,3,0,150,200,villa
5500000000,Badung,2,2,0,150,200,villa
5900000000,Badung,3,3,1,150,200,villa
5900000000,Badung,3,3,0,150,200,villa
7500000000,Badung,2,2,0,150,200,villa
2680000000,Gianyar,3,2,2,150,204,villa
2680000000,Gianyar,3,2,2,150,204,villa
3500000000,Badung,2,2,1,150,205,villa
1850000000,Denpasar,4,3,0,150,207,rumah
1850000000,Denpasar,4,3,1,150,207,rumah
2100000000,Denpasar,4,3,0,150,207,rumah
3700000000,Badung,2,2,0,150,207,villa
3700000000,Badung,2,2,0,150,207,villa
3700000000,Bangli,2,2,0,150,207,villa
3700000000,Badung,2,2,1,150,207,villa
3700000000,Badung,2,2,2,150,207,villa
2500000000,Badung,2,2,1,150,210,villa
2550000000,Badung,2,2,0,150,210,villa
2600000000,Badung,2,2,1,150,210,villa
2750000000,Badung,2,2,0,150,210,villa
2750000000,Badung,4,3,2,150,210,villa
2200000000,Badung,3,3,0,150,216,rumah
2500000000,Denpasar,2,3,0,150,222,villa
3300000000,Gianyar,2,2,0,150,230,villa
2500000000,Badung,2,3,0,150,235,villa
7500000000,Badung,3,3,0,150,236,villa
4000000000,Badung,2,3,1,150,237,villa
2300000000,Denpasar,4,4,0,150,250,rumah
3550000000,Badung,2,2,1,150,250,rumah
3600000000,Badung,2,2,1,150,250,villa
1800000000,Gianyar,4,3,0,150,270,rumah
2000000000,Gianyar,3,2,0,150,276,rumah
2000000000,Gianyar,3,2,0,150,276,rumah
1150000000,Buleleng,2,3,0,150,300,villa
3000000000,Gianyar,2,2,0,150,300,villa
3000000000,Gianyar,2,2,0,150,300,villa
3200000000,Gianyar,2,2,0,150,300,villa
3800000000,Badung,3,4,0,150,300,villa
3900000000,Badung,3,3,2,150,300,villa
3900000000,Badung,3,4,1,150,300,villa
3900000000,Badung,3,4,0,150,300,villa
3900000000,Badung,3,3,0,150,300,villa
3900000000,Badung,3,3,0,150,300,villa
4200000000,Badung,3,3,0,150,300,villa
4200000000,Badung,3,3,0,150,300,villa
4200000000,Badung,3,4,1,150,300,villa
3300000000,Badung,4,4,0,150,330,villa
4000000000,Badung,3,3,1,150,330,villa
1800000000,Karangasem,2,3,0,150,350,villa
1250000000,Tabanan,4,3,0,151,116,rumah
1220000000,Badung,3,1,0,151,132,rumah
3500000000,Badung,3,3,1,151,215,villa
3600000000,Badung,3,3,1,151,215,villa
3600000000,Badung,3,3,1,151,215,villa
1300000000,Gianyar,4,2,1,152,100,rumah
2800000000,Denpasar,3,3,1,152,118,rumah
2800000000,Denpasar,3,3,1,152,118,rumah
2800000000,Denpasar,3,3,1,152,118,rumah
3200000000,Denpasar,3,3,1,152,118,rumah
3200000000,Denpasar,3,3,1,152,118,rumah
1450000000,Denpasar,3,2,0,153,100,rumah
2089999999,Badung,3,3,0,153,104,villa
2600000000,Badung,3,3,0,153,141,villa
2900000000,Gianyar,3,3,1,153,200,villa
4300000000,Badung,2,2,1,153,200,villa
2800000000,Badung,4,3,0,155,110,rumah
3550000000,Badung,1,1,0,155,114,villa
2300000000,Denpasar,3,3,1,155,116,rumah
2400000000,Denpasar,3,3,0,155,116,rumah
2350000000,Denpasar,3,3,1,155,125,rumah
1900000000,Denpasar,3,2,0,155,135,villa
1490000000,Badung,3,3,0,155,142,rumah
3200000000,Badung,3,4,1,155,150,villa
3810000000,Badung,3,3,1,155,153,villa
3810000000,Badung,3,3,0,155,153,villa
3810000000,Badung,3,3,0,155,153,villa
4190000000,Badung,3,3,0,155,153,villa
4190000000,Badung,3,3,0,155,153,villa
1350000000,Badung,3,3,0,155,170,rumah
6750000000,Badung,4,3,0,155,195,villa
1500000000,Badung,3,3,0,156,141,villa
3900000000,Badung,3,3,1,156,153,villa
2000000000,Denpasar,2,2,0,156,186,villa
3500000000,Badung,2,2,0,156,200,villa
4200000000,Badung,3,2,1,156,200,villa
2810000000,Badung,1,2,0,157,107,villa
2810000000,Badung,2,2,0,157,107,villa
2900000000,Badung,2,3,1,157,120,villa
2900000000,Badung,2,2,0,157,120,villa
2970000000,Gianyar,2,2,0,157,137,villa
2970000000,Gianyar,2,2,0,157,137,villa
3120000000,Gianyar,2,3,0,157,137,villa
3440000000,Gianyar,2,2,0,157,137,villa
3000000000,Badung,2,2,0,157,228,villa
2300000000,Gianyar,2,2,0,157,302,villa
2780000000,Badung,2,3,1,158,127,villa
3000000000,Badung,2,2,0,158,145,villa
2250000000,Badung,3,4,1,158,147,rumah
775000000,Badung,2,1,0,158,158,rumah
4500000000,Badung,2,3,0,158,200,villa
3000000000,Tabanan,4,3,2,158,350,rumah
3720000000,Badung,3,3,0,159,120,villa
2000000000,Badung,4,2,0,159,135,rumah
1700000000,Denpasar,3,3,0,159,200,rumah
1250000000,Tabanan,1,1,0,160,100,rumah
2500000000,Denpasar,4,3,1,160,96,rumah
1200000000,Tabanan,2,2,0,160,99,rumah
1650000000,Denpasar,3,3,1,160,100,rumah
1800000000,Denpasar,3,4,0,160,100,rumah
1650000000,Denpasar,3,2,1,160,108,rumah
2700000000,Badung,4,4,0,160,109,rumah
1700000000,Badung,3,3,1,160,110,rumah
2800000000,Tabanan,2,2,0,160,110,villa
2850000000,Badung,4,3,0,160,110,rumah
4300000000,Badung,3,3,1,160,110,villa
1850000000,Badung,3,3,0,160,117,villa
1950000000,Badung,3,3,1,160,117,rumah
3650000000,Badung,3,3,1,160,120,villa
3650000000,Badung,3,3,1,160,120,villa
3650000000,Badung,3,3,0,160,120,villa
3650000000,Badung,3,3,0,160,120,villa
3650000000,Badung,3,3,1,160,120,villa
2200000000,Badung,4,3,0,160,121,rumah
2100000000,Denpasar,4,3,1,160,128,rumah
1650000000,Denpasar,4,3,0,160,130,rumah
1800000000,Denpasar,4,3,1,160,130,rumah
2700000000,Denpasar,3,2,0,160,133,villa
5000000000,Badung,2,2,0,160,133,villa
4000000000,Badung,3,3,1,160,136,villa
4500000000,Badung,3,4,0,160,136,villa
4500000000,Badung,3,3,1,160,136,villa
4500000000,Badung,3,3,1,160,136,villa
4390000000,Badung,3,3,1,160,137,villa
1650000000,Denpasar,3,3,0,160,140,rumah
2600000000,Badung,3,3,0,160,142,villa
2700000000,Badung,3,3,0,160,142,villa
2700000000,Klungkung,2,2,1,160,142,rumah
2800000000,Badung,3,3,1,160,142,villa
4900000000,Badung,3,2,0,160,143,villa
5900000000,Badung,3,2,0,160,143,villa
1750000000,Badung,4,3,1,160,144,rumah
2500000000,Badung,2,1,0,160,145,rumah
2600000000,Badung,3,3,2,160,145,villa
3000000000,Denpasar,3,3,0,160,150,rumah
3000000000,Denpasar,3,3,1,160,150,rumah
3000000000,Denpasar,4,4,2,160,150,rumah
3000000000,Denpasar,4,4,2,160,150,rumah
4000000000,Denpasar,2,2,1,160,156,rumah
2600000000,Badung,4,4,0,160,160,rumah
6900000000,Badung,3,3,1,160,160,villa
6900000000,Badung,3,3,0,160,160,villa
5000000000,Badung,2,2,0,160,166,villa
2600000000,Gianyar,2,2,0,160,180,rumah
3900000000,Badung,3,3,0,160,180,rumah
4000000000,Denpasar,2,2,0,160,180,villa
4300000000,Badung,3,3,0,160,184,villa
1700000000,Badung,3,3,1,160,185,villa
3600000000,Badung,4,4,2,160,195,rumah
1780000000,Tabanan,2,2,0,160,200,rumah
2700000000,Badung,4,4,0,160,200,rumah
3110000000,Badung,3,2,1,160,200,villa
3500000000,Badung,3,3,0,160,200,villa
3500000000,Badung,2,2,0,160,200,villa
3500000000,Denpasar,3,4,1,160,200,rumah
2100000000,Denpasar,4,3,1,160,207,rumah
2500000000,Denpasar,4,2,0,160,250,rumah
1050000000,Denpasar,4,3,0,160,264,rumah
1050000000,Denpasar,4,3,0,160,264,rumah
3850000000,Badung,2,2,0,160,270,villa
7800000000,Badung,3,3,0,160,330,villa
3460000000,Badung,3,3,2,160,345,villa
3850000000,Badung,2,2,0,161,114,villa
4500000000,Badung,3,3,0,161,121,villa
3900000000,Badung,2,2,0,161,139,rumah
2350000000,Badung,2,2,2,161,140,rumah
1400000000,Denpasar,3,3,1,162,100,rumah
2100000000,Denpasar,2,3,0,162,106,villa
4870000000,Badung,2,2,0,162,136,villa
2620000000,Denpasar,2,2,0,162,158,villa
2620000000,Denpasar,2,2,0,162,158,villa
1200000000,Gianyar,3,1,0,162,200,rumah
1200000000,Gianyar,3,1,1,162,200,rumah
1200000000,Gianyar,3,1,0,162,200,rumah
6900000000,Badung,2,2,0,163,200,villa
3200000000,Badung,2,2,0,164,153,villa
2800000000,Denpasar,3,3,0,165,100,villa
2890000000,Denpasar,3,3,0,165,100,villa
2890000000,Denpasar,3,3,1,165,100,villa
2870000000,Badung,2,3,1,165,120,villa
2300000000,Badung,2,3,0,165,124,rumah
2700000000,Denpasar,3,4,0,165,151,rumah
2680000000,Badung,3,2,1,165,172,villa
3400000000,Badung,2,3,1,165,172,rumah
3250000000,Badung,2,3,1,165,218,villa
3250000000,Badung,2,2,0,165,218,villa
3250000000,Badung,2,2,0,165,218,villa
3250000000,Badung,3,3,0,165,218,villa
3250000000,Badung,2,2,2,165,218,villa
3250000000,Badung,2,2,0,165,218,rumah
3250000000,Badung,2,2,2,165,218,villa
3250000000,Badung,2,2,1,165,218,villa
2500000000,Denpasar,2,3,0,165,222,rumah
6520000000,Badung,2,3,0,166,157,villa
4300000000,Badung,3,3,2,167,124,villa
5500000000,Badung,3,2,2,167,124,villa
5500000000,Badung,2,2,0,167,124,villa
5500000000,Badung,2,2,2,167,124,villa
5500000000,Badung,2,2,1,167,124,villa
5500000000,Badung,2,2,0,167,124,villa
1500000000,Badung,4,2,1,167,129,rumah
1500000000,Denpasar,4,2,0,167,129,rumah
1500000000,Denpasar,4,2,1,167,129,rumah
2500000000,Badung,3,3,0,167,163,rumah
3250000000,Gianyar,3,3,0,167,193,villa
750000000,Tabanan,3,2,1,168,100,rumah
2700000000,Denpasar,4,2,1,168,160,rumah
3300000000,Badung,3,3,2,168,160,villa
7350000000,Badung,3,4,0,168,200,villa
2300000000,Denpasar,2,2,2,168,277,rumah
900000000,Gianyar,3,2,0,170,90,rumah
1600000000,Badung,3,2,0,170,100,rumah
4000000000,Badung,3,2,0,170,104,villa
3500000000,Badung,3,4,0,170,110,villa
4200000000,Denpasar,2,2,1,170,119,rumah
2500000000,Denpasar,3,3,1,170,120,villa
2500000000,Badung,3,3,1,170,127,rumah
2500000000,Badung,3,3,1,170,127,rumah
2500000000,Badung,3,3,0,170,127,rumah
2500000000,Badung,4,3,0,170,127,rumah
2500000000,Badung,3,3,0,170,127,rumah
2500000000,Badung,4,3,0,170,127,rumah
2200000000,Badung,3,2,0,170,128,rumah
3800000000,Badung,3,3,0,170,128,villa
3000000000,Badung,3,3,2,170,135,rumah
1500000000,Badung,3,3,0,170,144,rumah
1800000000,Denpasar,4,3,0,170,144,rumah
2600000000,Badung,2,4,0,170,145,villa
7000000000,Badung,3,3,0,170,148,villa
2200000000,Tabanan,2,3,0,170,150,villa
2500000000,Denpasar,4,3,1,170,150,rumah
4450000000,Denpasar,3,3,0,170,150,rumah
1900000000,Badung,4,3,1,170,160,rumah
2700000000,Denpasar,4,1,0,170,160,rumah
2300000000,Badung,3,4,0,170,165,villa
3200000000,Badung,3,4,0,170,165,rumah
3100000000,Badung,2,2,0,170,166,villa
5400000000,Badung,4,3,1,170,184,villa
5400000000,Badung,4,3,0,170,184,villa
5900000000,Badung,4,4,0,170,184,villa
1900000000,Denpasar,4,3,1,170,200,rumah
2500000000,Gianyar,3,3,0,170,200,villa
3000000000,Badung,2,2,2,170,200,villa
3000000000,Badung,2,2,2,170,200,villa
3000000000,Badung,3,3,1,170,200,villa
3000000000,Badung,3,3,0,170,200,rumah
3000000000,Badung,3,3,0,170,200,villa
3000000000,Badung,2,2,0,170,200,villa
3400000000,Badung,2,2,0,170,200,rumah
3500000000,Badung,3,3,1,170,200,villa
3600000000,Denpasar,4,4,0,170,200,rumah
3600000000,Denpasar,4,4,1,170,200,villa
4000000000,Badung,3,3,1,170,200,villa
4000000000,Denpasar,4,4,1,170,200,rumah
7500000000,Badung,3,2,0,170,230,villa
4800000000,Badung,3,3,0,171,200,villa
4800000000,Badung,3,3,0,171,200,villa
3450000000,Badung,3,2,0,172,200,rumah
3450000000,Badung,3,2,0,172,200,rumah
3500000000,Badung,3,3,0,172,215,villa
3000000000,Denpasar,3,4,1,173,150,villa
3500000000,Denpasar,3,3,0,173,150,villa
3500000000,Denpasar,3,4,1,173,150,rumah
5500000000,Badung,2,2,0,173,212,villa
1550000000,Badung,3,2,0,174,114,rumah
1270000000,Gianyar,3,2,0,175,100,rumah
2850000000,Badung,2,2,0,175,110,rumah
4500000000,Badung,3,4,0,175,116,villa
3000000000,Denpasar,3,4,1,175,120,villa
3300000000,Badung,2,3,1,175,120,villa
5000000000,Badung,3,3,1,175,120,villa
2600000000,Denpasar,3,4,1,175,125,rumah
2600000000,Denpasar,3,3,1,175,125,rumah
2500000000,Badung,3,2,0,175,132,rumah
3900000000,Badung,3,2,0,175,137,villa
1850000000,Badung,3,3,1,175,140,rumah
1900000000,Badung,3,3,0,175,140,rumah
3000000000,Badung,4,4,0,175,144,rumah
5500000000,Badung,2,2,1,175,150,rumah
2500000000,Denpasar,3,2,0,175,155,rumah
3800000000,Badung,2,3,1,175,155,villa
3700000000,Denpasar,4,4,0,175,160,rumah
3750000000,Denpasar,3,3,1,175,160,rumah
4000000000,Badung,2,3,0,175,165,villa
1750000000,Badung,3,2,0,175,200,rumah
2750000000,Badung,3,2,0,175,200,rumah
3500000000,Gianyar,2,2,1,175,200,rumah
3500000000,Badung,3,3,0,175,200,villa
4200000000,Badung,4,4,1,175,200,villa
4200000000,Badung,4,4,2,175,200,villa
